run_id,dataset,split_id,split_seed,training_seed,model,checkpoint_policy,config_hash,split_hash,output_dir,status,analysis_role
run_0296,sipakmed,split_08,1008,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0296,pending,primary_analysis
run_0297,sipakmed,split_08,1008,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0297,pending,primary_analysis
run_0298,sipakmed,split_08,1008,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0298,pending,primary_analysis
run_0299,sipakmed,split_08,1008,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0299,pending,primary_analysis
run_0300,sipakmed,split_08,1008,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0300,pending,primary_analysis
run_0301,sipakmed,split_08,1008,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0301,pending,primary_analysis
run_0302,sipakmed,split_08,1008,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0302,pending,primary_analysis
run_0303,sipakmed,split_08,1008,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0303,pending,primary_analysis
run_0304,sipakmed,split_08,1008,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0304,pending,primary_analysis
run_0305,sipakmed,split_08,1008,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0305,pending,primary_analysis
run_0306,sipakmed,split_08,1008,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0306,pending,primary_analysis
run_0307,sipakmed,split_08,1008,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0307,pending,primary_analysis
run_0308,sipakmed,split_08,1008,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0308,pending,primary_analysis
run_0309,sipakmed,split_08,1008,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0309,pending,primary_analysis
run_0310,sipakmed,split_08,1008,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0310,pending,primary_analysis
run_0311,sipakmed,split_08,1008,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0311,pending,primary_analysis
run_0312,sipakmed,split_08,1008,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0312,pending,primary_analysis
run_0313,sipakmed,split_08,1008,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0313,pending,primary_analysis
run_0314,sipakmed,split_08,1008,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0314,pending,primary_analysis
run_0315,sipakmed,split_08,1008,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0315,pending,primary_analysis
run_0316,sipakmed,split_08,1008,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0316,pending,primary_analysis
run_0317,sipakmed,split_08,1008,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0317,pending,primary_analysis
run_0318,sipakmed,split_08,1008,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0318,pending,primary_analysis
run_0319,sipakmed,split_08,1008,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0319,pending,primary_analysis
run_0320,sipakmed,split_08,1008,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c244267ea49356306df7dbc832e0b9f4516976f3e9b9d4e3ccd3a2ed4c09764e,research-lab/experiments/registered-workflow/runs/primary/run_0320,pending,primary_analysis
run_0321,sipakmed,split_09,1009,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0321,pending,primary_analysis
run_0322,sipakmed,split_09,1009,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0322,pending,primary_analysis
run_0323,sipakmed,split_09,1009,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0323,pending,primary_analysis
run_0324,sipakmed,split_09,1009,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0324,pending,primary_analysis
run_0325,sipakmed,split_09,1009,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0325,pending,primary_analysis
run_0326,sipakmed,split_09,1009,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0326,pending,primary_analysis
run_0327,sipakmed,split_09,1009,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0327,pending,primary_analysis
run_0328,sipakmed,split_09,1009,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0328,pending,primary_analysis
run_0329,sipakmed,split_09,1009,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0329,pending,primary_analysis
run_0330,sipakmed,split_09,1009,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0330,pending,primary_analysis
run_0331,sipakmed,split_09,1009,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0331,pending,primary_analysis
run_0332,sipakmed,split_09,1009,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0332,pending,primary_analysis
run_0333,sipakmed,split_09,1009,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0333,pending,primary_analysis
run_0334,sipakmed,split_09,1009,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0334,pending,primary_analysis
run_0335,sipakmed,split_09,1009,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0335,pending,primary_analysis
run_0336,sipakmed,split_09,1009,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0336,pending,primary_analysis
run_0337,sipakmed,split_09,1009,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0337,pending,primary_analysis
run_0338,sipakmed,split_09,1009,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0338,pending,primary_analysis
run_0339,sipakmed,split_09,1009,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0339,pending,primary_analysis
run_0340,sipakmed,split_09,1009,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0340,pending,primary_analysis
run_0341,sipakmed,split_09,1009,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0341,pending,primary_analysis
run_0342,sipakmed,split_09,1009,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0342,pending,primary_analysis
run_0343,sipakmed,split_09,1009,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0343,pending,primary_analysis
run_0344,sipakmed,split_09,1009,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0344,pending,primary_analysis
run_0345,sipakmed,split_09,1009,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0345,pending,primary_analysis
run_0346,sipakmed,split_09,1009,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0346,pending,primary_analysis
run_0347,sipakmed,split_09,1009,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0347,pending,primary_analysis
run_0348,sipakmed,split_09,1009,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0348,pending,primary_analysis
run_0349,sipakmed,split_09,1009,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0349,pending,primary_analysis
run_0350,sipakmed,split_09,1009,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0350,pending,primary_analysis
run_0351,sipakmed,split_09,1009,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0351,pending,primary_analysis
run_0352,sipakmed,split_09,1009,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0352,pending,primary_analysis
run_0353,sipakmed,split_09,1009,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0353,pending,primary_analysis
run_0354,sipakmed,split_09,1009,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0354,pending,primary_analysis
run_0355,sipakmed,split_09,1009,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0355,pending,primary_analysis
run_0356,sipakmed,split_09,1009,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0356,pending,primary_analysis
run_0357,sipakmed,split_09,1009,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0357,pending,primary_analysis
run_0358,sipakmed,split_09,1009,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0358,pending,primary_analysis
run_0359,sipakmed,split_09,1009,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0359,pending,primary_analysis
run_0360,sipakmed,split_09,1009,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,5775fa9742fe4ba5b3b00421c334680b09c515e10558be41184572255b45215b,research-lab/experiments/registered-workflow/runs/primary/run_0360,pending,primary_analysis
run_0361,sipakmed,split_10,1010,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0361,pending,primary_analysis
run_0362,sipakmed,split_10,1010,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0362,pending,primary_analysis
run_0363,sipakmed,split_10,1010,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0363,pending,primary_analysis
run_0364,sipakmed,split_10,1010,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0364,pending,primary_analysis
run_0365,sipakmed,split_10,1010,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0365,pending,primary_analysis
run_0366,sipakmed,split_10,1010,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0366,pending,primary_analysis
run_0367,sipakmed,split_10,1010,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,0af13229372ce953c2ddf8d28a612c846b5cdc04bf7b1e89c93147e67c292c0e,research-lab/experiments/registered-workflow/runs/primary/run_0367,pending,primary_analysis
